Date,Date (MM_YY),Agent,Gallons
1968-09-28,09_68,White,3000
1968-09-29,09_68,Orange,330
1968-09-29,09_68,Orange,3000
1968-09-30,09_68,Orange,3000
1968-09-30,09_68,Blue,70
1968-09-30,09_68,Blue,1100
1968-09-30,09_68,White,100
1968-09-30,09_68,White,3000
1968-09-30,09_68,White,550
1968-10-01,10_68,Orange,35
1968-10-01,10_68,White,3000
1968-10-01,10_68,White,2900
1968-10-02,10_68,White,3000
1968-10-02,10_68,White,3000
1968-10-02,10_68,White,55
1968-10-02,10_68,White,3000
1968-10-02,10_68,White,3000
1968-10-02,10_68,White,220
1968-10-03,10_68,Orange,10
1968-10-03,10_68,Orange,385
1968-10-03,10_68,Orange,4000
1968-10-03,10_68,Orange,4000
1968-10-03,10_68,Blue,100
1968-10-03,10_68,White,3000
1968-10-03,10_68,White,3000
1968-10-03,10_68,White,100
1968-10-03,10_68,White,100
1968-10-03,10_68,Orange,
1968-10-04,10_68,Orange,385
1968-10-04,10_68,Orange,440
1968-10-04,10_68,Orange,495
1968-10-04,10_68,Blue,1000
1968-10-04,10_68,Blue,3000
1968-10-04,10_68,White,3650
1968-10-04,10_68,White,2000
1968-10-05,10_68,Orange,100
1968-10-05,10_68,Orange,100
1968-10-05,10_68,Orange,2000
1968-10-05,10_68,Blue,1200
1968-10-05,10_68,White,3000
1968-10-05,10_68,White,3000
1968-10-05,10_68,Orange,200
1968-10-06,10_68,Orange,100
1968-10-06,10_68,Blue,3000
1968-10-06,10_68,Blue,2000
1968-10-06,10_68,White,2000
1968-10-06,10_68,White,3000
1968-10-06,10_68,White,1800
1968-10-06,10_68,White,250
1968-10-06,10_68,White,1800
1968-10-07,10_68,Orange,100
1968-10-07,10_68,Blue,3000
1968-10-07,10_68,Blue,3000
1968-10-07,10_68,White,3000
1968-10-07,10_68,White,200
1968-10-07,10_68,White,540
1968-10-07,10_68,White,4000
1968-10-08,10_68,Orange,100
1968-10-08,10_68,Orange,55
1968-10-08,10_68,Orange,3000
1968-10-08,10_68,Blue,6000
1968-10-08,10_68,White,4000
1968-10-08,10_68,White,4000
1968-10-08,10_68,White,55
1968-10-08,10_68,White,200
1968-10-08,10_68,White,100
1968-10-09,10_68,Orange,5400
1968-10-09,10_68,Orange,55
1968-10-09,10_68,Orange,60
1968-10-09,10_68,Orange,330
1968-10-09,10_68,White,3000
1968-10-09,10_68,White,4000
1968-10-09,10_68,White,2650
1968-10-09,10_68,White,2750
1968-10-09,10_68,White,275
1968-10-10,10_68,Orange,330
1968-10-10,10_68,Orange,65
1968-10-10,10_68,White,4000
1968-10-10,10_68,White,5000
1968-10-10,10_68,White,55
1968-10-10,10_68,White,3000
1968-10-10,10_68,White,3000
1968-10-11,10_68,Orange,3000
1968-10-11,10_68,Orange,3700
1968-10-11,10_68,White,220
1968-10-11,10_68,White,5000
1968-10-12,10_68,Orange,440
1968-10-12,10_68,Orange,440
1968-10-12,10_68,Orange,440
1968-10-12,10_68,Orange,440
1968-10-12,10_68,Orange,5700
1968-10-12,10_68,Orange,3000
1968-10-12,10_68,White,4000
1968-10-13,10_68,Orange,25
1968-10-13,10_68,Blue,275
1968-10-13,10_68,White,55
1968-10-13,10_68,White,200
1968-10-13,10_68,White,3000
1968-10-13,10_68,White,6000
1968-10-13,10_68,White,4000
1968-10-14,10_68,Orange,50
1968-10-14,10_68,White,55
1968-10-14,10_68,White,100
1968-10-14,10_68,White,5000
1968-10-14,10_68,White,275
1968-10-15,10_68,Orange,50
1968-10-15,10_68,White,4000
1968-10-16,10_68,Orange,100
1968-10-16,10_68,White,55
1968-10-16,10_68,White,55
1968-10-16,10_68,White,6000
1968-10-16,10_68,White,3000
1968-10-16,10_68,White,5000
1968-10-16,10_68,Blue,220
1968-10-16,10_68,Blue,220
1968-10-16,10_68,Blue,440
1968-10-17,10_68,Orange,50
1968-10-17,10_68,Orange,50
1968-10-17,10_68,Orange,445
1968-10-17,10_68,White,55
1968-10-17,10_68,White,110
1968-10-17,10_68,Orange,6000
1968-10-17,10_68,Blue,413
1968-10-17,10_68,Blue,412
1968-10-17,10_68,Blue,825
1968-10-18,10_68,White,440
1968-10-19,10_68,White,355
1968-10-19,10_68,Blue,55
1968-10-21,10_68,Blue,5000
1968-10-22,10_68,Orange,2700
1968-10-22,10_68,White,110
1968-10-23,10_68,Blue,2000
1968-10-23,10_68,White,110
1968-10-23,10_68,White,200
1968-10-23,10_68,White,110
1968-10-23,10_68,White,220
1968-10-23,10_68,White,110
1968-10-23,10_68,White,6000
1968-10-24,10_68,Blue,3000
1968-10-24,10_68,White,110
1968-10-24,10_68,White,100
1968-10-24,10_68,White,600
1968-10-24,10_68,White,100
1968-10-24,10_68,White,5800
1968-10-24,10_68,White,5000
1968-10-24,10_68,Orange,
1968-10-24,10_68,Blue,10
1968-10-25,10_68,Orange,660
1968-10-25,10_68,Orange,550
1968-10-25,10_68,Orange,110
1968-10-25,10_68,Orange,165
1968-10-25,10_68,Orange,2800
1968-10-25,10_68,Orange,3000
1968-10-25,10_68,Orange,2000
1968-10-25,10_68,White,110
1968-10-25,10_68,White,900
1968-10-25,10_68,White,250
1968-10-25,10_68,White,100
1968-10-25,10_68,Blue,357
1968-10-25,10_68,Orange,963
1968-10-25,10_68,Orange,
1968-10-26,10_68,Orange,100
1968-10-26,10_68,Blue,3500
1968-10-26,10_68,White,600
1968-10-26,10_68,White,5000
1968-10-26,10_68,White,2600
1968-10-26,10_68,Orange,82
1968-10-26,10_68,Orange,39
1968-10-26,10_68,Blue,1
1968-10-26,10_68,Orange,963
1968-10-27,10_68,Orange,90
1968-10-27,10_68,Orange,100
1968-10-27,10_68,Blue,3000
1968-10-27,10_68,Blue,4000
1968-10-27,10_68,White,5000
1968-10-27,10_68,White,6000
1968-10-27,10_68,Orange,165
1968-10-27,10_68,Orange,
1968-10-27,10_68,Orange,
1968-10-27,10_68,Orange,
1968-10-27,10_68,Blue,100
1968-10-27,10_68,Orange,
1968-10-28,10_68,Orange,700
1968-10-28,10_68,Orange,100
1968-10-28,10_68,Orange,100
1968-10-28,10_68,Orange,100
1968-10-28,10_68,Orange,100
1968-10-28,10_68,Blue,1500
1968-10-28,10_68,White,100
1968-10-28,10_68,White,5600
1968-10-28,10_68,White,5000
1968-10-29,10_68,Orange,1200
1968-10-29,10_68,Orange,100
1968-10-29,10_68,White,2100
1968-10-29,10_68,White,100
1968-10-29,10_68,Blue,110
1968-10-29,10_68,Blue,110
1968-10-29,10_68,Blue,330
1968-10-29,10_68,Blue,110
1968-10-30,10_68,Orange,2950
1968-10-30,10_68,Orange,440
1968-10-30,10_68,Orange,5700
1968-10-30,10_68,White,100
1968-10-30,10_68,White,330
1968-10-30,10_68,White,6000
1968-10-31,10_68,Orange,5700
1968-10-31,10_68,Orange,5000
1968-10-31,10_68,White,825
1968-11-01,11_68,Orange,3000
1968-11-01,11_68,Blue,2700
1968-11-01,11_68,Blue,3000
1968-11-01,11_68,White,110
1968-11-01,11_68,White,100
1968-11-01,11_68,White,100
1968-11-01,11_68,White,150
1968-11-01,11_68,White,330
1968-11-02,11_68,Orange,3000
1968-11-02,11_68,Orange,3000
1968-11-02,11_68,Blue,3000
1968-11-02,11_68,Blue,2950
1968-11-02,11_68,White,110
1968-11-02,11_68,White,55
1968-11-02,11_68,White,110
1968-11-02,11_68,White,100
1968-11-02,11_68,White,100
1968-11-03,11_68,Orange,3000
1968-11-03,11_68,Orange,4000
1968-11-03,11_68,Orange,3000
1968-11-03,11_68,Orange,2000
1968-11-03,11_68,Orange,3000
1968-11-03,11_68,Orange,3000
1968-11-03,11_68,Blue,1500
1968-11-03,11_68,Orange,
1968-11-04,11_68,Orange,3000
1968-11-04,11_68,Orange,110
1968-11-04,11_68,Orange,50
1968-11-04,11_68,Orange,25
1968-11-04,11_68,Orange,3000
1968-11-04,11_68,Orange,3000
1968-11-04,11_68,Orange,3000
1968-11-04,11_68,Blue,3000
1968-11-04,11_68,White,950
1968-11-04,11_68,White,440
1968-11-05,11_68,White,110
1968-11-05,11_68,White,5100
1968-11-05,11_68,White,605
1968-11-05,11_68,White,5100
1968-11-05,11_68,Blue,3000
1968-11-05,11_68,Orange,3000
1968-11-06,11_68,Orange,220
1968-11-06,11_68,Orange,2600
1968-11-06,11_68,White,440
1968-11-06,11_68,White,200
1968-11-06,11_68,White,4000
1968-11-06,11_68,White,330
1968-11-07,11_68,Orange,4000
1968-11-07,11_68,Orange,6000
1968-11-07,11_68,Orange,1535
1968-11-07,11_68,Orange,885
1968-11-08,11_68,Orange,3000
1968-11-08,11_68,Blue,3000
1968-11-08,11_68,White,165
1968-11-08,11_68,White,275
1968-11-09,11_68,Orange,105
1968-11-09,11_68,Orange,55
1968-11-09,11_68,Orange,2000
1968-11-09,11_68,Orange,5000
1968-11-09,11_68,Blue,2800
1968-11-09,11_68,White,450
1968-11-09,11_68,Orange,3000
1968-11-10,11_68,White,6000
1968-11-10,11_68,White,6000
1968-11-10,11_68,White,450
1968-11-11,11_68,Blue,990
1968-11-12,11_68,Orange,35
1968-11-12,11_68,Orange,50
1968-11-12,11_68,Orange,20
1968-11-12,11_68,White,3000
1968-11-12,11_68,White,2000
1968-11-13,11_68,White,5000
1968-11-13,11_68,White,4350
1968-11-13,11_68,White,550
1968-11-14,11_68,Blue,1650
1968-11-15,11_68,Orange,20
1968-11-15,11_68,Orange,30
1968-11-15,11_68,Blue,5000
1968-11-15,11_68,Blue,605
1968-11-16,11_68,Orange,3000
1968-11-16,11_68,Orange,3000
1968-11-16,11_68,White,200
1968-11-16,11_68,White,2400
1968-11-16,11_68,Blue,1650
1968-11-17,11_68,Orange,6000
1968-11-17,11_68,Blue,3000
1968-11-17,11_68,Blue,3000
1968-11-17,11_68,White,330
1968-11-18,11_68,Orange,4000
1968-11-18,11_68,Orange,3000
1968-11-18,11_68,Orange,3000
1968-11-18,11_68,Orange,2000
1968-11-18,11_68,Orange,3000
1968-11-19,11_68,Orange,3000
1968-11-19,11_68,Orange,3000
1968-11-19,11_68,Blue,2000
1968-11-19,11_68,Blue,2000
1968-11-19,11_68,Blue,3000
1968-11-19,11_68,White,100
1968-11-20,11_68,Orange,3000
1968-11-20,11_68,Blue,2250
1968-11-20,11_68,Blue,3000
1968-11-21,11_68,Orange,3000
1968-11-21,11_68,Orange,3000
1968-11-21,11_68,Orange,3000
1968-11-21,11_68,Blue,3000
1968-11-21,11_68,Blue,4000
1968-11-22,11_68,Orange,5000
1968-11-22,11_68,Blue,3000
1968-11-22,11_68,White,990
1968-11-22,11_68,White,400
1968-11-22,11_68,Orange,
1968-11-22,11_68,Blue,1045
1968-11-22,11_68,Orange,2900
1968-11-23,11_68,Orange,5800
1968-11-23,11_68,Orange,3800
1968-11-23,11_68,White,100
1968-11-23,11_68,Orange,5000
1968-11-24,11_68,Blue,6500
1968-11-24,11_68,White,300
1968-11-24,11_68,White,100
1968-11-25,11_68,Orange,3000
1968-11-25,11_68,Blue,550
1968-11-25,11_68,White,100
1968-11-25,11_68,White,3000
1968-11-25,11_68,White,9000
1968-11-26,11_68,White,200
1968-11-26,11_68,White,9000
1968-11-26,11_68,White,6000
1968-11-26,11_68,Blue,800
1968-11-27,11_68,Orange,3000
1968-11-27,11_68,White,
1968-11-28,11_68,Orange,3000
1968-11-28,11_68,White,
1968-11-28,11_68,Blue,75
1968-11-29,11_68,Orange,3000
1968-11-29,11_68,White,3000
1968-11-29,11_68,White,6000
1968-11-29,11_68,White,3000
1968-11-29,11_68,White,
1968-11-30,11_68,Orange,3000
1968-11-30,11_68,Orange,6000
1968-11-30,11_68,White,
1968-12-01,12_68,Orange,3000
1968-12-01,12_68,Orange,110
1968-12-01,12_68,Orange,6000
1968-12-01,12_68,Orange,5000
1968-12-01,12_68,White,500
1968-12-01,12_68,White,3000
1968-12-01,12_68,White,120
1968-12-01,12_68,Blue,1200
1968-12-02,12_68,Orange,3000
1968-12-02,12_68,Orange,3000
1968-12-02,12_68,Orange,2000
1968-12-02,12_68,Orange,550
1968-12-02,12_68,Orange,55
1968-12-02,12_68,Orange,55
1968-12-02,12_68,Orange,495
1968-12-02,12_68,Blue,1500
1968-12-02,12_68,White,6000
1968-12-02,12_68,White,6000
1968-12-02,12_68,White,2000
1968-12-02,12_68,White,3000
1968-12-03,12_68,Blue,1980
1968-12-03,12_68,White,605
1968-12-03,12_68,White,3000
1968-12-03,12_68,White,5300
1968-12-03,12_68,White,2000
1968-12-03,12_68,White,3000
1968-12-04,12_68,Orange,275
1968-12-04,12_68,Orange,55
1968-12-04,12_68,White,330
1968-12-04,12_68,White,6000
1968-12-04,12_68,White,6000
1968-12-04,12_68,White,
1968-12-05,12_68,Orange,3000
1968-12-05,12_68,Orange,3000
1968-12-05,12_68,Orange,110
1968-12-05,12_68,Orange,55
1968-12-05,12_68,Orange,3000
1968-12-05,12_68,Orange,2750
1968-12-05,12_68,White,385
1968-12-05,12_68,White,385
1968-12-05,12_68,White,5000
1968-12-05,12_68,White,6000
1968-12-05,12_68,White,
1968-12-06,12_68,Orange,4000
1968-12-06,12_68,Orange,385
1968-12-06,12_68,White,110
1968-12-06,12_68,White,6000
1968-12-06,12_68,White,5000
1968-12-06,12_68,White,670
1968-12-07,12_68,Orange,3000
1968-12-07,12_68,Orange,3000
1968-12-07,12_68,Orange,3000
1968-12-07,12_68,White,
1968-12-08,12_68,Orange,550
1968-12-08,12_68,Orange,3000
1968-12-08,12_68,Blue,3000
1968-12-08,12_68,White,1540
1968-12-08,12_68,White,6000
1968-12-08,12_68,White,6000
1968-12-08,12_68,Blue,440
1968-12-08,12_68,Blue,400
1968-12-09,12_68,Orange,3000
1968-12-09,12_68,Orange,3000
1968-12-09,12_68,Orange,3000
1968-12-09,12_68,White,
1968-12-10,12_68,Orange,3000
1968-12-10,12_68,White,6000
1968-12-10,12_68,White,6000
1968-12-10,12_68,Blue,400
1968-12-11,12_68,Orange,3000
1968-12-11,12_68,Orange,3000
1968-12-11,12_68,Orange,6000
1968-12-11,12_68,Blue,600
1968-12-11,12_68,Blue,2000
1968-12-11,12_68,White,4800
1968-12-12,12_68,Orange,3000
1968-12-12,12_68,Orange,385
1968-12-12,12_68,Orange,165
1968-12-12,12_68,Orange,385
1968-12-12,12_68,Orange,165
1968-12-12,12_68,Orange,3000
1968-12-12,12_68,White,165
1968-12-12,12_68,White,220
1968-12-12,12_68,White,9000
1968-12-12,12_68,White,6000
1968-12-13,12_68,Orange,3000
1968-12-13,12_68,Orange,3000
1968-12-13,12_68,White,6000
1968-12-13,12_68,White,6000
1968-12-13,12_68,White,3000
1968-12-14,12_68,Orange,3000
1968-12-14,12_68,Orange,110
1968-12-14,12_68,Orange,3000
1968-12-14,12_68,White,550
1968-12-14,12_68,White,3000
1968-12-14,12_68,White,6000
1968-12-14,12_68,White,3000
1968-12-14,12_68,White,6000
1968-12-15,12_68,Orange,275
1968-12-15,12_68,Blue,600
1968-12-15,12_68,White,6000
1968-12-15,12_68,White,3000
1968-12-15,12_68,White,2200
1968-12-15,12_68,White,4000
1968-12-15,12_68,White,
1968-12-15,12_68,Blue,600
1968-12-15,12_68,Orange,110
1968-12-15,12_68,Orange,2400
1968-12-16,12_68,Orange,165
1968-12-16,12_68,Orange,220
1968-12-16,12_68,Orange,440
1968-12-16,12_68,Orange,3000
1968-12-16,12_68,Orange,5000
1968-12-16,12_68,White,3000
1968-12-16,12_68,White,6000
1968-12-16,12_68,White,3000
1968-12-17,12_68,Orange,3000
1968-12-17,12_68,Orange,3000
1968-12-17,12_68,Orange,110
1968-12-17,12_68,Orange,165
1968-12-17,12_68,Orange,5800
1968-12-17,12_68,Orange,6000
1968-12-17,12_68,White,6000
1968-12-17,12_68,White,6000
1968-12-17,12_68,White,425
1968-12-17,12_68,White,
1968-12-18,12_68,Orange,3000
1968-12-18,12_68,Orange,3000
1968-12-18,12_68,White,6000
1968-12-18,12_68,White,3000
1968-12-18,12_68,White,5000
1968-12-18,12_68,White,3000
1968-12-18,12_68,White,830
1968-12-18,12_68,White,
1968-12-19,12_68,Orange,3000
1968-12-19,12_68,Blue,1400
1968-12-19,12_68,Blue,3000
1968-12-19,12_68,White,4840
1968-12-19,12_68,White,3000
1968-12-19,12_68,White,3000
1968-12-19,12_68,White,4000
1968-12-19,12_68,White,4000
1968-12-19,12_68,White,
1968-12-19,12_68,Blue,3000
1968-12-20,12_68,Orange,110
1968-12-20,12_68,Orange,3000
1968-12-20,12_68,Orange,3000
1968-12-20,12_68,Orange,2000
1968-12-20,12_68,Orange,2000
1968-12-20,12_68,Orange,5000
1968-12-20,12_68,White,5000
1968-12-20,12_68,White,2000
1968-12-21,12_68,Orange,110
1968-12-21,12_68,Orange,3000
1968-12-21,12_68,White,5000
1968-12-21,12_68,White,3000
1968-12-22,12_68,Orange,5000
1968-12-22,12_68,White,6000
1968-12-23,12_68,Orange,110
1968-12-23,12_68,Orange,2400
1968-12-23,12_68,Orange,3900
1968-12-23,12_68,Blue,2500
1968-12-23,12_68,Blue,440
1968-12-24,12_68,Orange,4000
1968-12-24,12_68,Blue,2000
1968-12-24,12_68,Blue,3000
1968-12-24,12_68,Blue,3000
1968-12-24,12_68,White,715
1968-12-26,12_68,Orange,2000
1968-12-26,12_68,Orange,5900
1968-12-26,12_68,Orange,3000
1968-12-26,12_68,Orange,6000
1968-12-26,12_68,Blue,1540
1968-12-26,12_68,White,3000
1968-12-26,12_68,White,3000
1968-12-26,12_68,Blue,385
1968-12-27,12_68,Orange,6000
1968-12-27,12_68,White,2400
1968-12-27,12_68,White,3000
1968-12-27,12_68,White,5000
1968-12-27,12_68,White,5000
1968-12-27,12_68,White,5000
1968-12-27,12_68,Orange,7
1968-12-27,12_68,Blue,386
1968-12-28,12_68,Blue,1100
1968-12-28,12_68,White,3000
1968-12-28,12_68,White,3000
1968-12-28,12_68,White,6000
1968-12-28,12_68,White,5000
1968-12-28,12_68,White,6000
1968-12-28,12_68,White,5000
1968-12-28,12_68,White,130
1968-12-28,12_68,White,6000
1968-12-29,12_68,Orange,2200
1968-12-29,12_68,Orange,3000
1968-12-29,12_68,White,9000
1968-12-30,12_68,Blue,2000
1968-12-30,12_68,White,3000
1968-12-30,12_68,White,4000
1968-12-30,12_68,White,5000
1968-12-30,12_68,White,830
1968-12-31,12_68,Orange,3000
1968-12-31,12_68,Blue,600
1968-12-31,12_68,White,6000
1968-12-31,12_68,White,3000
1968-12-31,12_68,White,8000
1968-12-31,12_68,Orange,3000
1969-01-01,01_69,Orange,3000
1969-01-01,01_69,Orange,3000
1969-01-01,01_69,Blue,4200
1969-01-01,01_69,White,275
1969-01-01,01_69,White,3000
1969-01-02,01_69,Orange,3000
1969-01-02,01_69,Orange,2000
1969-01-02,01_69,Blue,3000
1969-01-03,01_69,Orange,99
1969-01-03,01_69,Orange,83
1969-01-03,01_69,Orange,7000
1969-01-03,01_69,Blue,3000
1969-01-03,01_69,Orange,
1969-01-05,01_69,Orange,88
1969-01-05,01_69,Orange,22
1969-01-05,01_69,Orange,2000
1969-01-06,01_69,Orange,275
1969-01-06,01_69,Orange,6000
1969-01-06,01_69,Orange,3000
1969-01-06,01_69,White,220
1969-01-06,01_69,White,5000
1969-01-06,01_69,White,
1969-01-06,01_69,Blue,216
1969-01-06,01_69,Orange,3000
1969-01-07,01_69,White,385
1969-01-07,01_69,White,9000
1969-01-07,01_69,White,8000
1969-01-07,01_69,White,
1969-01-07,01_69,Blue,216
1969-01-08,01_69,Orange,275
1969-01-08,01_69,White,3000
1969-01-08,01_69,Blue,216
1969-01-09,01_69,Orange,9000
1969-01-09,01_69,White,3000
1969-01-09,01_69,Blue,216
1969-01-10,01_69,Orange,55
1969-01-10,01_69,Orange,110
1969-01-10,01_69,Orange,55
1969-01-10,01_69,Orange,5000
1969-01-10,01_69,White,3000
1969-01-10,01_69,Blue,216
1969-01-11,01_69,Orange,99
1969-01-11,01_69,Orange,8000
1969-01-11,01_69,Orange,9000
1969-01-11,01_69,White,3000
1969-01-11,01_69,White,100
1969-01-11,01_69,White,2000
1969-01-11,01_69,Blue,216
1969-01-12,01_69,Orange,495
1969-01-12,01_69,Orange,8500
1969-01-12,01_69,Orange,9000
1969-01-12,01_69,White,495
1969-01-12,01_69,White,3000
1969-01-13,01_69,Orange,8700
1969-01-13,01_69,Orange,9000
1969-01-13,01_69,White,3000
1969-01-14,01_69,Orange,330
1969-01-14,01_69,Orange,7000
1969-01-14,01_69,Orange,9000
1969-01-14,01_69,Blue,530
1969-01-14,01_69,White,3000
1969-01-14,01_69,White,3000
1969-01-15,01_69,Orange,8000
1969-01-15,01_69,Blue,360
1969-01-15,01_69,White,2800
1969-01-16,01_69,Orange,5700
1969-01-16,01_69,Blue,330
1969-01-17,01_69,Orange,3000
1969-01-17,01_69,White,165
1969-01-17,01_69,Orange,165
1969-01-17,01_69,Blue,110
1969-01-18,01_69,Orange,330
1969-01-18,01_69,Orange,3000
1969-01-18,01_69,White,2500
1969-01-18,01_69,White,2000
1969-01-18,01_69,Blue,7000
1969-01-19,01_69,Orange,4000
1969-01-19,01_69,Orange,6000
1969-01-19,01_69,White,100
1969-01-19,01_69,White,2700
1969-01-19,01_69,White,3000
1969-01-20,01_69,Orange,200
1969-01-20,01_69,Orange,8000
1969-01-20,01_69,Blue,220
1969-01-20,01_69,White,200
1969-01-20,01_69,White,3000
1969-01-20,01_69,White,3000
1969-01-20,01_69,White,6000
1969-01-20,01_69,White,16
1969-01-20,01_69,Blue,30
1969-01-21,01_69,Orange,150
1969-01-21,01_69,Orange,5900
1969-01-21,01_69,Blue,725
1969-01-21,01_69,White,3000
1969-01-21,01_69,White,330
1969-01-21,01_69,White,3000
1969-01-21,01_69,White,615
1969-01-21,01_69,Blue,440
1969-01-21,01_69,White,16
1969-01-21,01_69,Blue,33
1969-01-21,01_69,White,9000
1969-01-22,01_69,Orange,27
1969-01-22,01_69,Orange,9000
1969-01-22,01_69,Blue,470
1969-01-22,01_69,White,3000
1969-01-22,01_69,White,9000
1969-01-22,01_69,White,16
1969-01-22,01_69,Blue,33
1969-01-23,01_69,Orange,165
1969-01-23,01_69,Orange,3000
1969-01-23,01_69,Orange,2750
1969-01-23,01_69,Orange,2000
1969-01-23,01_69,Orange,5400
1969-01-23,01_69,White,275
1969-01-23,01_69,White,7000
1969-01-23,01_69,White,16
1969-01-23,01_69,Blue,33
1969-01-24,01_69,Orange,2500
1969-01-24,01_69,Orange,3000
1969-01-24,01_69,Blue,315
1969-01-24,01_69,White,480
1969-01-24,01_69,White,165
1969-01-24,01_69,White,9000
1969-01-24,01_69,White,16
1969-01-24,01_69,Blue,33
1969-01-25,01_69,Orange,3000
1969-01-25,01_69,Blue,165
1969-01-25,01_69,White,6000
1969-01-25,01_69,White,16
1969-01-25,01_69,Blue,33
1969-01-26,01_69,Orange,33
1969-01-26,01_69,Orange,2900
1969-01-26,01_69,Orange,2000
1969-01-26,01_69,White,790
1969-01-26,01_69,White,7000
1969-01-26,01_69,White,16
1969-01-26,01_69,Blue,33
1969-01-27,01_69,Orange,3000
1969-01-27,01_69,Blue,165
1969-01-27,01_69,White,5000
1969-01-27,01_69,White,5000
1969-01-27,01_69,White,16
1969-01-28,01_69,Orange,3000
1969-01-28,01_69,Orange,3000
1969-01-28,01_69,White,110
1969-01-28,01_69,White,440
1969-01-28,01_69,White,7000
1969-01-28,01_69,Orange,
1969-01-28,01_69,White,16
1969-01-28,01_69,Blue,33
1969-01-29,01_69,Orange,3000
1969-01-29,01_69,Orange,3000
1969-01-29,01_69,Blue,700
1969-01-29,01_69,White,6000
1969-01-29,01_69,White,130
1969-01-29,01_69,White,8000
1969-01-29,01_69,Blue,33
1969-01-29,01_69,White,16
1969-01-30,01_69,Orange,3000
1969-01-30,01_69,Orange,3000
1969-01-30,01_69,White,330
1969-01-31,01_69,Orange,165
1969-01-31,01_69,Orange,2100
1969-01-31,01_69,Orange,3000
1969-01-31,01_69,White,495
1969-01-31,01_69,White,200
1969-01-31,01_69,White,770
1969-01-31,01_69,White,3000
1969-01-31,01_69,White,6400
1969-01-31,01_69,Orange,220
1969-02-01,02_69,Orange,3000
1969-02-01,02_69,Orange,5000
1969-02-01,02_69,Orange,6000
1969-02-01,02_69,Blue,55
1969-02-01,02_69,Orange,150
1969-02-02,02_69,Orange,440
1969-02-02,02_69,Orange,4000
1969-02-02,02_69,White,440
1969-02-02,02_69,White,5000
1969-02-02,02_69,White,1000
1969-02-02,02_69,White,55
1969-02-02,02_69,White,110
1969-02-03,02_69,Orange,550
1969-02-03,02_69,Orange,3000
1969-02-03,02_69,Orange,5000
1969-02-03,02_69,Orange,6000
